show_id,show,nw,imper_syn_rate,imper_rx_rate,you_rx_rate,dir_z,dir_z_rate,side,avg_host_cfscore
702998658,Week In Review,756559,55.07109718265775,22.464253311199244,229.06670998398053,-0.2606018787157911,-0.2953447791971016,-0.1789264413518886,
716825890,The Tom Woods Show,787910,62.83103384704305,26.893775193450825,260.4548149698301,0.2094925285702708,0.28327754319040205,0.4427609427609427,
73329719,KQED's Forum,1050756,67.46254428267993,20.62331402983544,252.36023954188138,0.1727007250326179,0.0003741162289892704,-0.3333333333333333,-1.056
73330715,On the Media,940904,40.01224626864881,18.58127613323008,163.44954929282036,-1.196119767160561,-1.2091098618457594,-0.2858627858627858,-1.032
73331636,The Brian Lehrer Show,243090,43.29627314890958,18.831617381007202,217.96158021117728,-0.7252829456501195,-0.7782956520625954,-0.2901960784313726,
75462585,NBC Nightly News with Tom Llamas,438214,72.34436545674247,17.755419101871716,229.25115623199517,-0.1600018410542404,-0.20243896215906876,-0.2698795180722891,
78911087,Face the Nation with Margaret Brennan,1383585,54.015003053737914,25.64710245738192,202.26986164741464,-0.2750998872465978,-0.3282373128022508,-0.08,
791564318,Jacobin Radio,1761562,33.424942851595944,17.78698486479086,165.28990540915115,-1.2930520302155957,-1.3638556278147853,-0.5201342281879194,-1.0566666666666666
91959525,This Week with George Stephanopoulos,229057,61.24393983342311,24.986532963162475,187.6269009240459,-0.4432013969540496,-0.3185973246809119,0.0273972602739726,
925428680,Conversations with Bill Kristol,1841142,39.12002745569945,23.86625772734579,210.89191924896497,-0.5854585072280084,-0.6483129873150334,-0.0838815789473684,
929121341,Louder with Crowder,2347007,101.84027306953799,39.578510003230896,323.50838778151086,2.009295500993425,2.0874135359900143,0.551622418879056,0.904
956270301,Rational Security,1880610,49.42230258938803,19.365216202861678,179.7695518245566,-0.9069068452375676,-0.8824584991432857,-0.1788756388415673,1.743
969924303,The Skepticrat,1175498,75.1004235415622,20.02677961108325,201.1367266311481,-0.2132361048834098,-0.21717739032338937,-0.611984282907662,-1.393
983782306,Federalist Radio Hour,744075,49.37860339210677,22.020365231167933,238.39438880699197,-0.5182379530480911,-0.3663310434606964,0.4915824915824915,
