show_id,vimp,pp2,episodes,words,vimp_z,pp2_z,mfte_z
1573813504,58.71442015248019,231.22828233233164,321.0,1319778.0,1.898726345099208,0.2743212772695431,1.0865238111843756
HOLDOUT_rogan,39.09967030810167,300.39354330591283,50.0,1609988.0,0.4460916612734499,1.6848214655259242,1.065456563399687
1584730781,53.51938038487216,234.08313924157355,157.0,2182387.0,1.5139906227395208,0.3325409116820963,0.9232657672108086
1751785203,46.93916948081312,256.7506459094167,119.0,756298.0,1.0266715051386373,0.7948036425999764,0.9107375738693069
219258773,49.509739956804644,247.33523637113575,208.0,2904479.0,1.217043539463304,0.602793423317657,0.9099184813904804
1721813926,36.73271506456421,293.26647822548875,88.0,1276791.0,0.27079902134150785,1.5394778855820352,0.9051384534617716
1714009198,40.87319540986304,276.4296192708976,150.0,1750536.0,0.5774358841615391,1.1961206511725815,0.8867782676670604
HOLDOUT_kirk,40.174476997786336,277.76203163085995,50.0,687999.0,0.5256899986588921,1.2232927872725217,0.8744913929657069
1820648828,45.22797329013428,256.19322066495687,53.0,946317.0,0.899943254351233,0.78343596464746,0.8416896094993465
1452065072,46.92059328779838,249.92042689449215,256.0,1724829.0,1.0252957841898238,0.6555137003547902,0.840404742272307
1549272440,65.79848694902408,179.2584567081149,361.0,795611.0,2.423360164691218,-0.7855091606522989,0.8189255020194597
1368074498,41.68095502435494,266.6823286012819,32.0,527819.0,0.6372571738294746,0.9973423174981936,0.817299745663834
1535384390,41.16812933327235,268.5294700637997,293.0,4131837.0,0.5992781839604305,1.035011421090714,0.8171448025255723
1647025876,44.14147622506565,257.0821925462368,61.0,357940.0,0.8194791478438586,0.8015649355824344,0.8105220417131465
1800671132,37.90626614348051,273.0309075521263,72.0,1455696.0,0.35771019859333103,1.1268100832418508,0.742260140917591
HOLDOUT_ryan,26.86622066408423,312.8487333609405,50.0,1772486.0,-0.4598966075919115,1.9388225011628166,0.7394629467854525
1681586867,44.89773229973203,246.7117072255587,236.0,863518.0,0.8754861738131009,0.5900776760647739,0.7327819249389373
1654162813,36.675281508137154,274.3829355717837,205.0,3550075.0,0.2665455907985067,1.1543822451828452,0.710463917990676
1484862164,37.683676519971094,264.44171074958973,332.0,3582453.0,0.3412255933888369,0.9516489758244081,0.6464372846066225
1880163995,50.612700278493655,216.24598518020974,218.0,3513545.0,1.298726886479236,-0.03121552915778909,0.6337556786607235
1362265400,53.107250538837164,205.27576534382425,257.0,2665926.0,1.4834689942028316,-0.2549332875617657,0.614267853320533
1364113251,38.6315205759676,256.9005391350471,211.0,1617591.0,0.4114212961901761,0.7978604433695249,0.6046408697798504
1645614328,40.59747330021159,247.70938145112802,141.0,1435311.0,0.557016378291976,0.6104234343714123,0.5837199063316942
1147092464,39.03975936205733,249.93354034312733,567.0,6853782.0,0.44165475951047567,0.6557811253815775,0.5487179424460266
1849994842,25.830258302583026,295.2029520295203,1.0,5420.0,-0.5366182007498267,1.5789687604329716,0.5211752798415725
1551582052,31.48679341334952,271.849444259524,289.0,2451504.0,-0.1177049259250396,1.1027162798906267,0.49250567698279357
1585243541,39.59981082801497,242.36404698871354,178.0,1393441.0,0.4831312091533285,0.5014150223535813,0.4922731157534549
1495251160,42.80306420510484,228.36606917650505,225.0,1966448.0,0.7203586524580061,0.2159516255354831,0.4681551389967446
1750591415,34.96034046521503,256.45215512441155,91.0,960803.0,0.1395400026860001,0.7887164638267574,0.46412823325637875
1138657182,28.566093952984904,279.64992748182715,198.0,2538674.0,-0.3340069114623548,1.2617930027812119,0.46389304565942857
1805186512,25.771564469603117,287.7125948553874,75.0,1216457.0,-0.5409649652097225,1.4262164964278157,0.4426257656090466
1587492577,37.15961581378506,243.40074698196548,35.0,474978.0,0.3024145575981241,0.5225566404876586,0.41248559904289134
1728340033,40.387062597955556,231.49872247038184,117.0,1004282.0,0.5414337230773928,0.27983641391852615,0.4106350684979595
1502568407,37.54034236432137,240.77133250210434,45.0,444322.0,0.3306105120074476,0.4689344959798134,0.3997725039936305
1485186805,36.02422010928846,245.4041916964186,339.0,3758860.0,0.21832910184140789,0.5634132657229302,0.390871183782169
1871628261,56.8503046673786,167.65679825545396,198.0,445732.0,1.7606731540160037,-1.0221039656341673,0.3692845941909182
597919007,47.12316306813461,202.4646732458757,291.0,3201398.0,1.0402977541943355,-0.3122604179383425,0.36401866812799644
1467297559,35.63624682882042,244.03586293939736,213.0,2285033.0,0.18959646706008532,0.535508679776059,0.3625525734180721
1208232103,39.08371168798654,231.50092475616472,791.0,9362468.0,0.4449097932777243,0.27988132554710426,0.3623955594124143
969924303,49.18138762622826,192.86952103577488,233.0,1763472.0,1.1927263298279753,-0.5079361633658825,0.3423950832310464
1889550138,36.30705394190871,238.58921161825725,1.0,1928.0,0.23927528969917966,0.4244340939840752,0.3318546918416274
1810218232,35.198095230672706,242.19757695260287,76.0,1026476.0,0.15714771225603347,0.498020167567118,0.32758393991157575
1506127536,27.880591302889542,267.4752235231134,126.0,1860434.0,-0.3847740603316218,1.0135119729114521,0.3143689562899151
